Unnamed: 0,PassengerId,Survived,Sex,Age,Fare,Pclass_1,Pclass_2,Pclass_3,Family_size,Title_1,Title_2,Title_3,Title_4,Emb_1,Emb_2,Emb_3,Sex_Label,Age_Standard,Fare_MinMax,Fare_Robust,Fare_Log,AgeGroup
159,160,0,1,0.35,0.12808844391457677,0,0,1,1.0,0,0,1,0,0,0,1,1,-0.10348315383270892,0.1357525590967682,2.386928512323294,0.12729547887673298,Child
160,161,0,1,0.55,0.0314251071381447,0,0,1,0.1,1,0,0,0,0,0,1,1,1.1260776672837225,0.0314251071381447,0.07130138677687967,0.030941445113450382,Child
161,162,1,0,0.5,0.0307419526351416,0,1,0,0.0,1,0,0,0,0,0,1,0,0.8186874620046145,0.0307419526351416,0.05613825312035603,0.030278885283724997,Child
162,163,0,1,0.325,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.2571782564722626,0.0151757893167127,-0.2893645780533148,0.015061788942880898,Child
163,164,0,1,0.2125,0.0169080739493278,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.9488062183502551,0.0169080739493278,-0.25091520342427054,0.01676672355069601,Child
164,165,0,1,0.0125,0.077464841,0,0,1,0.5,0,0,1,0,0,0,1,1,-2.178367039466686,0.077464841,1.0931882878940662,0.07461091230097748,Child
165,166,1,1,0.1125,0.040062132,0,0,1,0.2,0,0,1,0,0,0,1,1,-1.5635866289084708,0.040062132,0.2630067210743473,0.03928045367647301,Child
166,167,1,0,0.35,0.1073528504719231,1,0,0,0.1,1,0,0,0,0,0,1,0,-0.10348315383270892,0.1073528504719231,1.7565753846020535,0.10197234771859269,Child
167,168,0,0,0.5625,0.054457173,0,0,1,0.5,1,0,0,0,0,0,1,0,1.202925218603499,0.054457173,0.5825156018833307,0.05302610655100989,Child
168,169,0,1,0.35,0.0506022299724474,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0506022299724474,0.4969522101350387,0.04936355210585734,Child
169,170,0,1,0.35,0.1102724576307577,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.1102724576307577,1.8213782855261385,0.10460544252952915,Child
170,171,0,1,0.7625,0.065387645,1,0,0,0.0,1,0,0,0,0,0,1,1,2.43248603971993,0.065387645,0.8251257393212115,0.06333871885007798,Child
171,172,0,1,0.05,0.0568482139999047,0,0,1,0.5,0,0,1,0,0,1,0,1,-1.9478243855073554,0.0568482139999047,0.6355865749946921,0.05529109581957551,Child
172,173,1,0,0.0125,0.0217307543665283,0,0,1,0.2,0,0,0,1,0,0,1,0,-2.178367039466686,0.0217307543665283,-0.14387214445701002,0.021498007333324867,Child
173,174,0,1,0.2625,0.0154685698179998,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.6414160130711473,0.0154685698179998,-0.28286609220051767,0.015350151109302445,Child
174,175,0,1,0.7,0.059914211,1,0,0,0.0,1,0,0,0,1,0,0,1,2.0482482831210453,0.059914211,0.7036387097586119,0.05818797182985436,Child
175,176,0,1,0.225,0.0153303774213923,0,0,1,0.2,1,0,0,0,0,0,1,1,-0.8719586670304781,0.0153303774213923,-0.28593337752303766,0.015214054528192182,Child
176,177,0,1,0.35,0.049707688,0,0,1,0.4,0,0,1,0,0,0,1,1,-0.10348315383270892,0.049707688,0.4770971708577397,0.048511733030127215,Child
177,178,0,0,0.625,0.056043068,1,0,0,0.0,0,0,0,1,1,0,0,0,1.587162975202384,0.056043068,0.6177157473035878,0.0545289685433304,Child
178,179,0,1,0.375,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,0.05021194880684509,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
179,180,0,1,0.45,0.0,0,0,1,0.0,1,0,0,0,0,0,1,1,0.5112972567255067,0.0,-0.6262027614232546,0.0,Child
180,181,0,0,0.35,0.12808844391457677,0,0,1,1.0,0,0,0,1,0,0,1,0,-0.10348315383270892,0.1357525590967682,2.386928512323294,0.12729547887673298,Child
181,182,0,1,0.35,0.029375644,0,1,0,0.0,1,0,0,0,1,0,0,1,-0.10348315383270892,0.029375644,0.02581199403893055,0.02895244757191567,Child
182,183,0,1,0.1125,0.0612643198943179,0,0,1,0.6,0,0,1,0,0,0,1,1,-1.5635866289084708,0.0612643198943179,0.7336054032743696,0.0594609519745923,Child
183,184,1,1,0.0125,0.07612293,0,1,0,0.3,0,0,1,0,0,0,1,1,-2.178367039466686,0.07612293,1.0634035528762733,0.0733647024257729,Child
184,185,1,0,0.05,0.042989937,0,0,1,0.2,0,0,0,1,0,0,1,0,-1.9478243855073554,0.042989937,0.3279915793166368,0.04209152784169879,Child
185,186,0,1,0.35,0.0975935,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0975935,1.5399591799863965,0.09312005596028673,Child
186,187,1,0,0.35,0.0302539851329965,0,0,1,0.1,1,0,0,0,0,1,0,0,-0.10348315383270892,0.0302539851329965,0.04530744336569568,0.02980535935160553,Child
187,188,1,1,0.5625,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1,1,1.202925218603499,0.0518221487278101,0.5240292345216886,0.0505240398785738,Child
188,189,0,1,0.5,0.0302539851329965,0,0,1,0.2,1,0,0,0,0,1,0,1,0.8186874620046145,0.0302539851329965,0.04530744336569568,0.02980535935160553,Child
189,190,0,1,0.45,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,0.5112972567255067,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
190,191,1,0,0.4,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,0,0.2039070514463991,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
191,192,0,1,0.2375,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.7951111157107013,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
192,193,1,0,0.2375,0.0153303774213923,0,0,1,0.1,0,0,0,1,0,0,1,0,-0.7951111157107013,0.0153303774213923,-0.28593337752303766,0.015214054528192182,Child
193,194,1,1,0.0375,0.0507486202230909,0,1,0,0.2,0,0,1,0,0,0,1,1,-2.0246719368271324,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
194,195,1,0,0.55,0.054107398,1,0,0,0.0,1,0,0,0,1,0,0,0,1.1260776672837225,0.054107398,0.5747520797936777,0.05269434056383655,Child
195,196,1,0,0.725,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,2.201943385760599,0.2859895551532101,5.721552878179384,0.25152850381759995,Child
196,197,0,1,0.35,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
197,198,0,1,0.525,0.016403906,0,0,1,0.1,1,0,0,0,0,0,1,1,0.9723825646441685,0.016403906,-0.2621055944227738,0.016270815431694365,Child
198,199,1,0,0.35,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
199,200,0,0,0.3,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,0,-0.4108733591118166,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
200,201,0,1,0.35,0.0185427650815139,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0185427650815139,-0.21463199074615794,0.018372944101240428,Child
201,202,0,1,0.35,0.12808844391457677,0,0,1,1.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.1357525590967682,2.386928512323294,0.12729547887673298,Child
202,203,0,1,0.425,0.0126789572017366,0,0,1,0.0,1,0,0,0,0,0,1,1,0.35760215408595275,0.0126789572017366,-0.34478366540596217,0.012599252234062575,Child
203,204,0,1,0.56875,0.0141022608119935,0,0,1,0.0,1,0,0,0,1,0,0,1,1.2413489942633875,0.0141022608119935,-0.31319235951356716,0.014003749011095535,Child
204,205,1,1,0.225,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.8719586670304781,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
205,206,0,0,0.025,0.02042144,0,0,1,0.1,0,0,0,1,0,0,1,0,-2.1015194881469093,0.02042144,-0.1729333724088151,0.020215718432874518,Child
206,207,0,1,0.4,0.0309371396359996,0,0,1,0.1,1,0,0,0,0,0,1,1,0.2039070514463991,0.0309371396359996,0.06047057702221931,0.030468232890899054,Child
207,208,1,1,0.325,0.0366707577862046,0,0,1,0.0,1,0,0,0,1,0,0,1,-0.2571782564722626,0.0366707577862046,0.18773259163948047,0.0360143839328067,Child
208,209,1,0,0.2,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0,0,-1.025653769670032,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
209,210,1,1,0.5,0.060507970265993,1,0,0,0.0,1,0,0,0,1,0,0,1,0.8186874620046145,0.060507970265993,0.7168176481546459,0.05874801056813765,Child
210,211,0,1,0.3,0.0137606835604919,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.4108733591118166,0.0137606835604919,-0.3207739263418301,0.01366686504595381,Child
211,212,1,0,0.4375,0.04098927,0,1,0,0.0,0,0,0,1,0,0,1,0,0.4344497054057298,0.04098927,0.2835852539687989,0.040171482182976344,Child
212,213,0,1,0.275,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.5645684617513703,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
213,214,0,1,0.375,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,0.05021194880684509,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
214,215,0,1,0.35,0.0151269925664982,0,0,1,0.1,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
215,216,1,0,0.3875,0.12808844391457677,1,0,0,0.1,0,0,0,1,1,0,0,0,0.1270595001266221,0.2210980752219471,4.281237138413416,0.19975051558989138,Child
216,217,1,0,0.3375,0.0154685698179998,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.1803307051524856,0.0154685698179998,-0.28286609220051767,0.015350151109302445,Child
217,218,0,1,0.525,0.05270049,0,1,0,0.1,1,0,0,0,0,0,1,1,0.9723825646441685,0.05270049,0.5435246869379571,0.05135875774477821,Child
218,219,1,0,0.4,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,0.2039070514463991,0.1489114811336148,2.6790007928152724,0.13881495598036672,Child
219,220,0,1,0.375,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,0.05021194880684509,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
220,221,1,1,0.2,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-1.025653769670032,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
221,222,0,1,0.3375,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.1803307051524856,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
222,223,0,1,0.6375,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,1.6640105265221605,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
223,224,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
224,225,1,1,0.475,0.12808844391457677,1,0,0,0.1,1,0,0,0,0,0,1,1,0.6649923593650604,0.1756683007722378,3.272888750254523,0.16183675252436677,Child
225,226,0,1,0.275,0.018249985,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.5645684617513703,0.018249985,-0.2211304672817697,0.018085452815228404,Child
226,227,1,1,0.2375,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.7951111157107013,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
227,228,0,1,0.25625,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.679839788731036,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
228,229,0,1,0.225,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.8719586670304781,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
229,230,0,0,0.35,0.049707688,0,0,1,0.4,0,0,0,1,0,0,1,0,-0.10348315383270892,0.049707688,0.4770971708577397,0.048511733030127215,Child
230,231,1,0,0.4375,0.12808844391457677,1,0,0,0.1,1,0,0,0,0,0,1,0,0.4344497054057298,0.1629323489662505,2.9902046156578828,0.15094470242609193,Child
231,232,0,1,0.3625,0.0151757893167127,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.02663560251293192,0.0151757893167127,-0.2893645780533148,0.015061788942880898,Child
232,233,0,1,0.7375,0.0263502451158356,0,1,0,0.0,1,0,0,0,0,0,1,1,2.2787909370803767,0.0263502451158356,-0.04133903467158961,0.026009058003875676,Child
233,234,1,0,0.0625,0.0612643198943179,0,0,1,0.6,0,0,0,1,0,0,1,0,-1.8709768341875783,0.0612643198943179,0.7336054032743696,0.0594609519745923,Child
234,235,0,1,0.3,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.4108733591118166,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
235,236,0,0,0.35,0.0147366185647821,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.10348315383270892,0.0147366185647821,-0.29911230683250933,0.014629089721892294,Child
236,237,0,1,0.55,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1,1,1.1260776672837225,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
237,238,1,0,0.1,0.051236588,0,1,0,0.2,0,0,0,1,0,0,1,0,-1.6404341802282476,0.051236588,0.5110322689146924,0.049967174078569536,Child
238,239,0,1,0.2375,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.7951111157107013,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
239,240,0,1,0.4125,0.0239592043553246,0,1,0,0.0,1,0,0,0,0,0,1,1,0.28075460276617575,0.0239592043553246,-0.09441000246942567,0.023676686326948894,Child
240,241,0,0,0.35,0.0282127194780231,0,0,1,0.1,0,0,0,1,1,0,0,0,-0.10348315383270892,0.0282127194780231,0.0,0.027822071189111418,Child
241,242,1,0,0.35,0.0302539851329965,0,0,1,0.1,0,0,0,1,0,1,0,0,-0.10348315383270892,0.0302539851329965,0.04530744336569568,0.02980535935160553,Child
242,243,0,1,0.3625,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.02663560251293192,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
243,244,0,1,0.275,0.0139070738111354,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.5645684617513703,0.0139070738111354,-0.31752468341543266,0.01381125778521362,Child
244,245,0,1,0.375,0.0141022608119935,0,0,1,0.0,1,0,0,0,1,0,0,1,0.05021194880684509,0.0141022608119935,-0.31319235951356716,0.014003749011095535,Child
245,246,0,1,0.55,0.12808844391457677,1,0,0,0.2,1,0,0,0,0,1,0,1,1.1260776672837225,0.1756683007722378,3.272888750254523,0.16183675252436677,Child
246,247,0,0,0.3125,0.0151757893167127,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.3340258077920396,0.0151757893167127,-0.2893645780533148,0.015061788942880898,Child
247,248,1,0,0.3,0.028302115124416,0,1,0,0.2,1,0,0,0,0,0,1,0,-0.4108733591118166,0.028302115124416,0.0019842043470519564,0.027909010164649115,Child
248,249,1,1,0.4625,0.1025789668049371,1,0,0,0.2,1,0,0,0,0,0,1,1,0.5881448080452838,0.1025789668049371,1.650615406610259,0.09765195099379802,Child
249,250,0,1,0.675,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1,1,1.894553180481492,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
250,251,0,1,0.35,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
251,252,0,0,0.3625,0.02042144,0,0,1,0.2,1,0,0,0,0,0,1,0,-0.02663560251293192,0.02042144,-0.1729333724088151,0.020215718432874518,Child
252,253,0,1,0.775,0.0518221487278101,1,0,0,0.0,1,0,0,0,0,0,1,1,2.509333591039707,0.0518221487278101,0.5240292345216886,0.0505240398785738,Child
253,254,0,1,0.375,0.0314251071381447,0,0,1,0.1,1,0,0,0,0,0,1,1,0.05021194880684509,0.0314251071381447,0.07130138677687967,0.030941445113450382,Child
254,255,0,0,0.5125,0.0394521725484317,0,0,1,0.2,1,0,0,0,0,0,1,0,0.8955350133243911,0.0394521725484317,0.2494682072410454,0.03869381720301679,Child
255,256,1,0,0.3625,0.0297578197768153,0,0,1,0.2,1,0,0,0,1,0,0,0,-0.02663560251293192,0.0297578197768153,0.03429467600715564,0.02932364816471518,Child
256,257,1,0,0.35,0.12808844391457677,1,0,0,0.0,1,0,0,0,1,0,0,0,-0.10348315383270892,0.1545881046795693,2.80499776885319,0.14374366104491512,Child
257,258,1,0,0.375,0.12808844391457677,1,0,0,0.0,0,0,0,1,0,0,1,0,0.05021194880684509,0.1688367557422063,3.1212574136892752,0.15600902837793396,Child
258,259,1,0,0.4375,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,0.4344497054057298,1.0,21.56955762640638,0.6931471805599453,Child
259,260,1,0,0.625,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1,0,1.587162975202384,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
260,261,0,1,0.35,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0,1,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
261,262,1,1,0.0375,0.0612643198943179,0,0,1,0.6,0,0,1,0,0,0,1,1,-2.0246719368271324,0.0612643198943179,0.7336054032743696,0.0594609519745923,Child
262,263,0,1,0.65,0.12808844391457677,1,0,0,0.2,1,0,0,0,0,0,1,1,1.7408580778419378,0.1554664461834305,2.8244932264115796,0.1445041119579559,Child
263,264,0,1,0.5,0.0,1,0,0,0.0,1,0,0,0,0,0,1,1,0.8186874620046145,0.0,-0.6262027614232546,0.0,Child
264,265,0,0,0.35,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
265,266,0,1,0.45,0.0204946350900944,0,1,0,0.0,1,0,0,0,0,0,1,1,0.5112972567255067,0.0204946350900944,-0.17130875172751414,0.020287446115378614,Child
266,267,0,1,0.2,0.077464841,0,0,1,0.5,1,0,0,0,0,0,1,1,-1.025653769670032,0.077464841,1.0931882878940662,0.07461091230097748,Child
267,268,1,1,0.3125,0.0151757893167127,0,0,1,0.1,1,0,0,0,0,0,1,1,-0.3340258077920396,0.0151757893167127,-0.2893645780533148,0.015061788942880898,Child
268,269,1,0,0.725,0.12808844391457677,1,0,0,0.1,1,0,0,0,0,0,1,0,2.201943385760599,0.2995388511917728,6.022289806475091,0.2620094716834916,Child
269,270,1,0,0.4375,0.12808844391457677,1,0,0,0.0,0,0,0,1,0,0,1,0,0.4344497054057298,0.2647385704347907,5.249871113363918,0.2348654371336885,Child
270,271,0,1,0.35,0.060507970265993,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.060507970265993,0.7168176481546459,0.05874801056813765,Child
271,272,1,1,0.3125,0.0,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.3340258077920396,0.0,-0.6262027614232546,0.0,Child
272,273,1,0,0.5125,0.038061465,0,1,0,0.1,1,0,0,0,0,0,1,0,0.8955350133243911,0.038061465,0.21860039572650938,0.0373549978267912,Child
273,274,0,1,0.4625,0.0579705392548384,1,0,0,0.1,1,0,0,0,1,0,0,1,0.5881448080452838,0.0579705392548384,0.6604974374304103,0.05635248735354935,Child
274,275,1,0,0.35,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
275,276,1,0,0.7875,0.12808844391457677,1,0,0,0.1,0,0,0,1,0,0,1,0,2.586181142359484,0.1521644676899149,2.7512033029637406,0.1416423191753881,Child
276,277,0,0,0.5625,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,0,1,0,1.202925218603499,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
277,278,0,1,0.35,0.0,0,1,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0,-0.6262027614232546,0.0,Child
278,279,0,1,0.0875,0.0568482139999047,0,0,1,0.5,0,0,1,0,0,1,0,1,-1.7172817315480244,0.0568482139999047,0.6355865749946921,0.05529109581957551,Child
279,280,1,0,0.4375,0.039525368,0,0,1,0.2,1,0,0,0,0,0,1,0,0.4344497054057298,0.039525368,0.2510928359455343,0.038764232058560846,Child
280,281,0,1,0.8125,0.0151269925664982,0,0,1,0.0,1,0,0,0,0,1,0,1,2.739876244999038,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
281,282,0,1,0.35,0.0153303774213923,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0153303774213923,-0.28593337752303766,0.015214054528192182,Child
282,283,0,1,0.2,0.0185427650815139,0,0,1,0.0,1,0,0,0,0,0,1,1,-1.025653769670032,0.0185427650815139,-0.21463199074615794,0.018372944101240428,Child
283,284,1,1,0.2375,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.7951111157107013,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
284,285,0,1,0.35,0.0507486202230909,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
285,286,0,1,0.4125,0.0169080739493278,0,0,1,0.0,1,0,0,0,1,0,0,1,0.28075460276617575,0.0169080739493278,-0.25091520342427054,0.01676672355069601,Child
286,287,1,1,0.375,0.0185427650815139,0,0,1,0.0,1,0,0,0,0,0,1,1,0.05021194880684509,0.0185427650815139,-0.21463199074615794,0.018372944101240428,Child
287,288,0,1,0.275,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.5645684617513703,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
288,289,1,1,0.525,0.0253743101115454,0,1,0,0.0,1,0,0,0,0,0,1,1,0.9723825646441685,0.0253743101115454,-0.06300065418091039,0.02505772652479575,Child
289,290,1,0,0.275,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.5645684617513703,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
290,291,1,0,0.325,0.12808844391457677,1,0,0,0.0,0,0,0,1,0,0,1,0,-0.2571782564722626,0.1539049501765661,2.789834635196665,0.14315179916210932,Child
291,292,1,0,0.2375,0.12808844391457677,1,0,0,0.1,1,0,0,0,1,0,0,0,-0.7951111157107013,0.1777747588854978,3.3196431898034415,0.16362686056809064,Child
292,293,0,1,0.45,0.0251303263604729,0,1,0,0.0,1,0,0,0,1,0,0,1,0.5112972567255067,0.0251303263604729,-0.06841605905823946,0.024819752176545827,Child
293,294,0,0,0.3,0.01727405,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.4108733591118166,0.01727405,-0.24279208669586622,0.01712654979271449,Child
294,295,0,1,0.3,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.4108733591118166,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
295,296,0,1,0.35,0.054107398,1,0,0,0.0,1,0,0,0,1,0,0,1,-0.10348315383270892,0.054107398,0.5747520797936777,0.05269434056383655,Child
296,297,0,1,0.29375,0.0141104586660295,0,0,1,0.0,1,0,0,0,1,0,0,1,-0.44929713477170496,0.0141104586660295,-0.3130104019096897,0.014011832831847981,Child
297,298,0,0,0.025,0.12808844391457677,1,0,0,0.3,0,0,0,1,0,0,1,0,-2.1015194881469093,0.2958058998003627,5.939434111851937,0.25913281804107574,Child
298,299,1,1,0.35,0.059532035,1,0,0,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.059532035,0.6951560228366325,0.057827334229477924,Child
299,300,1,0,0.625,0.12808844391457677,1,0,0,0.1,1,0,0,0,1,0,0,0,1.587162975202384,0.4831284260198326,10.097200019062225,0.3941536582059529,Child
300,301,1,0,0.35,0.0151269925664982,0,0,1,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.0151269925664982,-0.2904476590287806,0.015013720496480372,Child
301,302,1,1,0.35,0.045380978,0,0,1,0.2,1,0,0,0,0,1,0,1,-0.10348315383270892,0.045380978,0.38106255243011344,0.044381391225263564,Child
302,303,0,1,0.2375,0.0,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.7951111157107013,0.0,-0.6262027614232546,0.0,Child
303,304,1,0,0.35,0.0241055946059681,0,1,0,0.0,0,0,0,1,0,1,0,0,-0.10348315383270892,0.0241055946059681,-0.09116075954302824,0.02381964103323265,Child
304,305,0,1,0.35,0.0157125535690723,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0157125535690723,-0.27745068732318856,0.01559038941147719,Child
305,306,1,1,0.0115,0.12808844391457677,1,0,0,0.3,0,0,1,0,0,0,1,1,-2.184514843572268,0.2958058998003627,5.939434111851937,0.25913281804107574,Child
306,307,1,0,0.35,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,-0.10348315383270892,0.2164297877224253,4.177620947652529,0.19592016494808998,Child
307,308,1,0,0.2125,0.12808844391457677,1,0,0,0.1,1,0,0,0,1,0,0,0,-0.9488062183502551,0.2125586439344078,4.091697967706858,0.19273270879136792,Child
308,309,0,1,0.375,0.04684488,0,1,0,0.1,1,0,0,0,1,0,0,1,0.05021194880684509,0.04684488,0.4135549704533779,0.045780764274107585,Child
309,310,1,0,0.375,0.1111183980924764,1,0,0,0.0,0,0,0,1,1,0,0,0,0.05021194880684509,0.1111183980924764,1.8401545773168166,0.10536707391954961,Child
310,311,1,0,0.3,0.12808844391457677,1,0,0,0.0,0,0,0,1,1,0,0,0,-0.4108733591118166,0.1623141917345331,2.976484145860679,0.1504130106373204,Child
311,312,1,0,0.225,0.12808844391457677,1,0,0,0.4,0,0,0,1,1,0,0,0,-0.8719586670304781,0.5121218935012878,10.740732076092934,0.4135138919029653,Child
312,313,0,0,0.325,0.0507486202230909,0,1,0,0.2,1,0,0,0,0,0,1,0,-0.2571782564722626,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
313,314,0,1,0.35,0.0154115752137492,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.10348315383270892,0.0154115752137492,-0.2841311307798632,0.015294023125181874,Child
314,315,0,1,0.5375,0.051236588,0,1,0,0.2,1,0,0,0,0,0,1,1,1.0492301159639452,0.051236588,0.5110322689146924,0.049967174078569536,Child
315,316,1,0,0.325,0.0153303774213923,0,0,1,0.0,0,0,0,1,0,0,1,0,-0.2571782564722626,0.0153303774213923,-0.28593337752303766,0.015214054528192182,Child
316,317,1,0,0.3,0.0507486202230909,0,1,0,0.1,1,0,0,0,0,0,1,0,-0.4108733591118166,0.0507486202230909,0.5002014530614362,0.04950288176693388,Child
317,318,0,1,0.675,0.0273261801201258,0,1,0,0.0,1,0,0,0,0,0,1,1,1.894553180481492,0.0273261801201258,-0.019677415162268827,0.02695948531147118,Child
318,319,1,0,0.3875,0.12808844391457677,1,0,0,0.2,0,0,0,1,0,0,1,0,0.1270595001266221,0.3217983671436256,6.516356688891486,0.27899320872558553,Child
319,320,1,0,0.5,0.12808844391457677,1,0,0,0.2,1,0,0,0,1,0,0,0,0.8186874620046145,0.2625265161540666,5.200772886584093,0.2331148848411303,Child
320,321,0,1,0.275,0.014151057562208,0,0,1,0.0,1,0,0,0,0,0,1,1,-0.5645684617513703,0.014151057562208,-0.31210927853810133,0.014051866028611897,Child
